School,Legacy ID,sid
Palm Beach State College - Boca Raton,3970,U2Nob29sLTM5NzA=
University of the Incarnate Word,3971,U2Nob29sLTM5NzE=
Merrimack College,3972,U2Nob29sLTM5NzI=
University of Missouri - St. Louis,3973,U2Nob29sLTM5NzM=
University of South Alabama,3974,U2Nob29sLTM5NzQ=
St. Francis College,3975,U2Nob29sLTM5NzU=
University of Wisconsin - Eau Claire,3976,U2Nob29sLTM5NzY=
Grande Prairie Regional College,3977,U2Nob29sLTM5Nzc=
University of Wisconsin - La Crosse,3978,U2Nob29sLTM5Nzg=
Medaille College,3979,U2Nob29sLTM5Nzk=
University of Massachusetts - Boston,3980,U2Nob29sLTM5ODA=
University of Wisconsin - Platteville,3981,U2Nob29sLTM5ODE=
Northcentral University,3983,U2Nob29sLTM5ODM=
University of Arkansas Community College,3984,U2Nob29sLTM5ODQ=
Macon State College,3985,U2Nob29sLTM5ODU=
Assiniboine Community College,3986,U2Nob29sLTM5ODY=
Roberts Wesleyan College,3987,U2Nob29sLTM5ODc=
Florida Gulf Coast University,3988,U2Nob29sLTM5ODg=
Fairleigh Dickinson University - Florham,3990,U2Nob29sLTM5OTA=
St. John's University - Staten Island,3991,U2Nob29sLTM5OTE=
Bluefield College,3992,U2Nob29sLTM5OTI=
University of Maryland Global Campus,3993,U2Nob29sLTM5OTM=
Fayetteville State University,3994,U2Nob29sLTM5OTQ=
University of North Carolina Wilmington,3995,U2Nob29sLTM5OTU=
Canadian Memorial Chiropractic College,3996,U2Nob29sLTM5OTY=
Medicine Hat College,3997,U2Nob29sLTM5OTc=
University of South Carolina Upstate,3998,U2Nob29sLTM5OTg=
Viterbo University,3999,U2Nob29sLTM5OTk=
Franklin and Marshall College,4000,U2Nob29sLTQwMDA=
Nova Scotia Community College,4001,U2Nob29sLTQwMDE=
Vanderbilt University,4002,U2Nob29sLTQwMDI=
Capilano University,4003,U2Nob29sLTQwMDM=
Fitchburg State University,4004,U2Nob29sLTQwMDQ=
Lambton College,4006,U2Nob29sLTQwMDY=
DeVry University,4007,U2Nob29sLTQwMDc=
Coast Mountain College (Northwest Community College),4008,U2Nob29sLTQwMDg=
University of New Brunswick - Saint John,4009,U2Nob29sLTQwMDk=
Northern Alberta Institute of Technology,4010,U2Nob29sLTQwMTA=
Canadore College,4011,U2Nob29sLTQwMTE=
Cambrian College,4012,U2Nob29sLTQwMTI=
Northern College,4013,U2Nob29sLTQwMTM=
Southern Alberta Institute of Technology,4014,U2Nob29sLTQwMTQ=
Saint Charles College,4015,U2Nob29sLTQwMTU=
Fleming College,4017,U2Nob29sLTQwMTc=
Langara College,4018,U2Nob29sLTQwMTg=
British Columbia Institute of Technology,4019,U2Nob29sLTQwMTk=
St. Clair College,4021,U2Nob29sLTQwMjE=
CompuCollege,4026,U2Nob29sLTQwMjY=
Kwantlen Polytechnic University - Surrey,4028,U2Nob29sLTQwMjg=
North Island College- All Campuses,4032,U2Nob29sLTQwMzI=
West Coast College of Massage Therapy,4033,U2Nob29sLTQwMzM=
Okanagan University College,4034,U2Nob29sLTQwMzQ=
First Nations University of Canada,4036,U2Nob29sLTQwMzY=
North Island College,4037,U2Nob29sLTQwMzc=
Northwest Community College,4038,U2Nob29sLTQwMzg=
College of the Rockies,4039,U2Nob29sLTQwMzk=
College Saint Bernard,4040,U2Nob29sLTQwNDA=
College Boreal,4041,U2Nob29sLTQwNDE=
Saskatchewan Institute of Applied Science and Tech,4042,U2Nob29sLTQwNDI=
Tyndale University,4043,U2Nob29sLTQwNDM=
Saint Leo University - South Hampton Roads Campus,4045,U2Nob29sLTQwNDU=
Selkirk College,4046,U2Nob29sLTQwNDY=
Saskatchewan Polytechnic - Saskatoon,4049,U2Nob29sLTQwNDk=
Utah State University,4050,U2Nob29sLTQwNTA=
St. Peter's College,4051,U2Nob29sLTQwNTE=
College Lafleche,4052,U2Nob29sLTQwNTI=
College of the North Atlantic,4053,U2Nob29sLTQwNTM=
College of the North Atlantic,4054,U2Nob29sLTQwNTQ=
College of the North Atlantic,4055,U2Nob29sLTQwNTU=
La Cite Collegiale,4056,U2Nob29sLTQwNTY=
Alfred State College of Technology,4057,U2Nob29sLTQwNTc=
The University of Texas at El Paso,4058,U2Nob29sLTQwNTg=
The Ontario College of Art and Design University (OCAD U),4062,U2Nob29sLTQwNjI=
College of the North Atlantic,4063,U2Nob29sLTQwNjM=
College of the North Atlantic,4064,U2Nob29sLTQwNjQ=
College of the North Atlantic,4065,U2Nob29sLTQwNjU=
College of the North Atlantic,4066,U2Nob29sLTQwNjY=
American Public University System (all campuses),4067,U2Nob29sLTQwNjc=
Sheridan College - Oakville,4068,U2Nob29sLTQwNjg=
Alberta Bible College,4069,U2Nob29sLTQwNjk=
Vassar College,4070,U2Nob29sLTQwNzA=
Herzing College,4071,U2Nob29sLTQwNzE=
First Nations University of Canada,4072,U2Nob29sLTQwNzI=
University of Phoenix - Sacramento,4074,U2Nob29sLTQwNzQ=
Westwood College of Technology - Inland Empire Cam,4075,U2Nob29sLTQwNzU=
Institute of Audio Research,4076,U2Nob29sLTQwNzY=
RCC Institute of Technology,4077,U2Nob29sLTQwNzc=
Rensselaer at Hartford,4079,U2Nob29sLTQwNzk=
New Brunswick Community College - Saint John,4081,U2Nob29sLTQwODE=
Sir Wilfred Grenfell College,4083,U2Nob29sLTQwODM=
College de Chicoutimi,4084,U2Nob29sLTQwODQ=
Michigan State University College of Law,4085,U2Nob29sLTQwODU=
Mount Saint Mary's University,4086,U2Nob29sLTQwODY=
Savannah State University,4087,U2Nob29sLTQwODc=
Midway University,4088,U2Nob29sLTQwODg=
Saskatchewan Institute of Applied Science and Tech,4089,U2Nob29sLTQwODk=
Red Deer Polytechnic (was Red Deer College),4090,U2Nob29sLTQwOTA=
Glendale Community College,4091,U2Nob29sLTQwOTE=
New York University School of Medicine,4092,U2Nob29sLTQwOTI=
Heinze Institute of Applied Computer Technology,4094,U2Nob29sLTQwOTQ=
Baker College of Muskegon,4095,U2Nob29sLTQwOTU=
Trios College of Information Technology,4096,U2Nob29sLTQwOTY=
Trios College of Information Technology,4097,U2Nob29sLTQwOTc=
Pfeiffer University (all campuses),4098,U2Nob29sLTQwOTg=
Thompson Rivers University,4099,U2Nob29sLTQwOTk=
Trios College of Information Technology,4100,U2Nob29sLTQxMDA=
SUNY Canton,4101,U2Nob29sLTQxMDE=
University of Richmond,4102,U2Nob29sLTQxMDI=
The Art Institute of Vancouver,4104,U2Nob29sLTQxMDQ=
Kingsborough Community College,4105,U2Nob29sLTQxMDU=
Lander University,4106,U2Nob29sLTQxMDY=
School of Visual Arts,4107,U2Nob29sLTQxMDc=
Massachusetts College of Pharmacy,4108,U2Nob29sLTQxMDg=
Drury University,4109,U2Nob29sLTQxMDk=
College of Mount Saint Vincent,4110,U2Nob29sLTQxMTA=
DeVry College of Technology,4111,U2Nob29sLTQxMTE=
Florida Institute of Technology,4112,U2Nob29sLTQxMTI=
Northwood University,4113,U2Nob29sLTQxMTM=
Royal Conservatory of Music,4114,U2Nob29sLTQxMTQ=
Fordham University at Lincoln Center,4115,U2Nob29sLTQxMTU=
Arlington Baptist College,4117,U2Nob29sLTQxMTc=
Community College of Baltimore County,4118,U2Nob29sLTQxMTg=
Denison University,4119,U2Nob29sLTQxMTk=
Canadian Mennonite University,4120,U2Nob29sLTQxMjA=
Mississippi Gulf Coast Community College,4121,U2Nob29sLTQxMjE=
Mississippi Gulf Coast Community College,4122,U2Nob29sLTQxMjI=
Mississippi Gulf Coast Community College,4123,U2Nob29sLTQxMjM=
College of the North Atlantic,4124,U2Nob29sLTQxMjQ=
Centre matapedien d'etudes collegiales,4126,U2Nob29sLTQxMjY=
College Mont-Royal,4127,U2Nob29sLTQxMjc=
ITT Technical Institute: San Diego,4130,U2Nob29sLTQxMzA=
DeVry University,4131,U2Nob29sLTQxMzE=
University of Wisconsin - River Falls,4133,U2Nob29sLTQxMzM=
University of Houston Downtown,4134,U2Nob29sLTQxMzQ=
Daemen College,4135,U2Nob29sLTQxMzU=
College de l'Estrie,4136,U2Nob29sLTQxMzY=
Utica University,4137,U2Nob29sLTQxMzc=
Vancouver Career College,4139,U2Nob29sLTQxMzk=
Prosoft Training Institute,4140,U2Nob29sLTQxNDA=
Queensborough Community College,4141,U2Nob29sLTQxNDE=
Capella University,4142,U2Nob29sLTQxNDI=
Burman University (formerly Canadian University College),4143,U2Nob29sLTQxNDM=
Santa Barbara Business College,4145,U2Nob29sLTQxNDU=
New York Institute of Technology,4146,U2Nob29sLTQxNDY=
Baker College of Owosso,4147,U2Nob29sLTQxNDc=
Bethany Bible College,4148,U2Nob29sLTQxNDg=
University of Wisconsin - Superior,4149,U2Nob29sLTQxNDk=
Baker College of Clinton Township,4152,U2Nob29sLTQxNTI=
Trinity College School,4155,U2Nob29sLTQxNTU=
Maine College of Art,4156,U2Nob29sLTQxNTY=
University of the Arts,4157,U2Nob29sLTQxNTc=
University of New Haven,4159,U2Nob29sLTQxNTk=
Saint Elizabeth University,4160,U2Nob29sLTQxNjA=
DigiPen Institute of Technology,4161,U2Nob29sLTQxNjE=
Mary Baldwin University,4162,U2Nob29sLTQxNjI=
Spelman College,4163,U2Nob29sLTQxNjM=
Morris Brown College,4164,U2Nob29sLTQxNjQ=
Dakota State University,4165,U2Nob29sLTQxNjU=
DeVry University,4168,U2Nob29sLTQxNjg=
Indiana University South Bend,4169,U2Nob29sLTQxNjk=
Concordia University,4170,U2Nob29sLTQxNzA=
University of Texas at Tyler,4171,U2Nob29sLTQxNzE=
Saint Peter's University - Englewood,4172,U2Nob29sLTQxNzI=
Florida Southern College,4174,U2Nob29sLTQxNzQ=
University of Montevallo,4175,U2Nob29sLTQxNzU=
DeVry University - DuPage,4176,U2Nob29sLTQxNzY=
ECPI University,4177,U2Nob29sLTQxNzc=
Computer Career Center,4178,U2Nob29sLTQxNzg=
Hibbing Community College,4179,U2Nob29sLTQxNzk=
St. Mary's University,4180,U2Nob29sLTQxODA=
Walsh College,4181,U2Nob29sLTQxODE=
Davenport University - Saginaw,4182,U2Nob29sLTQxODI=
Mount Sierra College,4183,U2Nob29sLTQxODM=
Keyin Tech,4184,U2Nob29sLTQxODQ=
Crown College,4185,U2Nob29sLTQxODU=
DeVry University,4186,U2Nob29sLTQxODY=
College of the North Atlantic,4188,U2Nob29sLTQxODg=
Metropolitan State University,4189,U2Nob29sLTQxODk=
Moore College of Art and Design,4190,U2Nob29sLTQxOTA=
University of Science and Arts of Oklahoma,4191,U2Nob29sLTQxOTE=
Upper Iowa University,4192,U2Nob29sLTQxOTI=
McKenzie College,4193,U2Nob29sLTQxOTM=
HB Studio,4194,U2Nob29sLTQxOTQ=
Berkeley College,4195,U2Nob29sLTQxOTU=
Fresno Pacific University,4196,U2Nob29sLTQxOTY=
Fairleigh Dickinson University - Metropolitan,4197,U2Nob29sLTQxOTc=
Davenport University,4198,U2Nob29sLTQxOTg=
Fort Lewis College,4199,U2Nob29sLTQxOTk=
University College of the North,4200,U2Nob29sLTQyMDA=
Robertson College,4202,U2Nob29sLTQyMDI=
Vancouver Film School,4203,U2Nob29sLTQyMDM=
University of Puget Sound,4204,U2Nob29sLTQyMDQ=
Louisiana State University Shreveport,4205,U2Nob29sLTQyMDU=
Navarro College - Ellis County Center,4206,U2Nob29sLTQyMDY=
Lasalle College,4207,U2Nob29sLTQyMDc=
Marine Institute,4208,U2Nob29sLTQyMDg=
Milwaukee Institute of Art & Design,4210,U2Nob29sLTQyMTA=
Dalton State College,4211,U2Nob29sLTQyMTE=
Aurora College - Yellowknife Campus,4212,U2Nob29sLTQyMTI=
Fontbonne University,4213,U2Nob29sLTQyMTM=
DeVry University - Crystal City,4214,U2Nob29sLTQyMTQ=
College Sainte-Anne,4219,U2Nob29sLTQyMTk=
Institut Teccart,4221,U2Nob29sLTQyMjE=
College Saint-Louis,4228,U2Nob29sLTQyMjg=
College Ellis,4229,U2Nob29sLTQyMjk=
College International des Marcellines,4232,U2Nob29sLTQyMzI=
Delaware Valley University,4234,U2Nob29sLTQyMzQ=
Alberta University of the Arts,4235,U2Nob29sLTQyMzU=
University of Cincinnati-OCAS,4236,U2Nob29sLTQyMzY=
Fairmont State University,4237,U2Nob29sLTQyMzc=
Freed-Hardeman University,4238,U2Nob29sLTQyMzg=
Lincoln University,4239,U2Nob29sLTQyMzk=
Holland College,4240,U2Nob29sLTQyNDA=
University of Wisconsin - Stevens Point,4241,U2Nob29sLTQyNDE=
Sherman College of Chiropractic,4242,U2Nob29sLTQyNDI=
Framingham State College,4243,U2Nob29sLTQyNDM=
SUNY Polytechnic Institute,4244,U2Nob29sLTQyNDQ=
SUNY Rockland Community College,4245,U2Nob29sLTQyNDU=
Career Development Institute,4246,U2Nob29sLTQyNDY=
San Diego Miramar College,4247,U2Nob29sLTQyNDc=
Suffolk County Community College,4248,U2Nob29sLTQyNDg=
Assumption University,4249,U2Nob29sLTQyNDk=
Drake University,4250,U2Nob29sLTQyNTA=
Jacksonville State University,4251,U2Nob29sLTQyNTE=
Coastal Alabama Community College (was Faulkner State Community College),4252,U2Nob29sLTQyNTI=
Grand View University,4253,U2Nob29sLTQyNTM=
University of Massachusetts - Dartmouth,4254,U2Nob29sLTQyNTQ=
Delgado Community College - Jefferson,4255,U2Nob29sLTQyNTU=
Westervelt College,4256,U2Nob29sLTQyNTY=
Bronx Community College,4257,U2Nob29sLTQyNTc=
International Academy of Design and Technology,4258,U2Nob29sLTQyNTg=
Northern Virginia Community College,4259,U2Nob29sLTQyNTk=
Brevard College,4260,U2Nob29sLTQyNjA=
Worcester State University,4261,U2Nob29sLTQyNjE=
Santiago Canyon College,4263,U2Nob29sLTQyNjM=
University of Phoenix Online,4264,U2Nob29sLTQyNjQ=
Great Falls College - Montana State University,4265,U2Nob29sLTQyNjU=
Our Lady of Holy Cross College,4266,U2Nob29sLTQyNjY=
Simon Fraser University - Surrey,4267,U2Nob29sLTQyNjc=
Kent State University: Stark Regional,4268,U2Nob29sLTQyNjg=
LaGuardia Community College,4269,U2Nob29sLTQyNjk=
Queens University of Charlotte,4272,U2Nob29sLTQyNzI=
Columbia College,4273,U2Nob29sLTQyNzM=
Buffalo State College,4274,U2Nob29sLTQyNzQ=
Blinn College,4275,U2Nob29sLTQyNzU=
Metropolitan Community College,4276,U2Nob29sLTQyNzY=
University of Phoenix,4277,U2Nob29sLTQyNzc=
Wilbur Wright College,4278,U2Nob29sLTQyNzg=
Taylor University College and Seminary,4279,U2Nob29sLTQyNzk=
University of Minnesota Morris,4280,U2Nob29sLTQyODA=
Westwood College of Technology,4281,U2Nob29sLTQyODE=
University of Wyoming,4282,U2Nob29sLTQyODI=
Art Institute of Colorado,4283,U2Nob29sLTQyODM=
University of Southern Colorado,4284,U2Nob29sLTQyODQ=
Johnson and Wales University,4285,U2Nob29sLTQyODU=
Gage Academy of Fine Art,4286,U2Nob29sLTQyODY=
Scottsdale Artists School,4287,U2Nob29sLTQyODc=
University of Nevada - Reno,4288,U2Nob29sLTQyODg=
Arkansas State University Mid-South,4289,U2Nob29sLTQyODk=
National American University,4290,U2Nob29sLTQyOTA=
Rochester College,4291,U2Nob29sLTQyOTE=
North Island College,4292,U2Nob29sLTQyOTI=
Northwestern Technical College,4293,U2Nob29sLTQyOTM=
Lasell University,4294,U2Nob29sLTQyOTQ=
Front Range Community College,4295,U2Nob29sLTQyOTU=
Sierra Nevada College,4296,U2Nob29sLTQyOTY=
University of New England,4297,U2Nob29sLTQyOTc=
Forest Institute of Professional Psychology,4298,U2Nob29sLTQyOTg=
University of Pittsburgh at Bradford,4299,U2Nob29sLTQyOTk=
Pillar College,4300,U2Nob29sLTQzMDA=
Suffolk County Community College,4301,U2Nob29sLTQzMDE=
Lipscomb University,4302,U2Nob29sLTQzMDI=
Valdosta State University,4303,U2Nob29sLTQzMDM=
Art Institute of California - San Diego,4304,U2Nob29sLTQzMDQ=
Kaplan College,4305,U2Nob29sLTQzMDU=
Lake Erie College of Osteopathic Medicine,4306,U2Nob29sLTQzMDY=
Valley City State University,4307,U2Nob29sLTQzMDc=
DeVry University - Seattle,4308,U2Nob29sLTQzMDg=
Dickinson State University,4309,U2Nob29sLTQzMDk=
University of Guelph - Humber,4310,U2Nob29sLTQzMTA=
Park University,4311,U2Nob29sLTQzMTE=
College of the North Atlantic,4312,U2Nob29sLTQzMTI=
Elms College,4313,U2Nob29sLTQzMTM=
Doane University (all campuses),4314,U2Nob29sLTQzMTQ=
Xavier University of Louisiana,4315,U2Nob29sLTQzMTU=
University of Mary,4316,U2Nob29sLTQzMTY=
Bryan College,4317,U2Nob29sLTQzMTc=
Five Towns College,4318,U2Nob29sLTQzMTg=
University of Houston - Clear Lake,4319,U2Nob29sLTQzMTk=
Adler Toronto,4320,U2Nob29sLTQzMjA=
Canadian College of Naturopathic Medicine,4321,U2Nob29sLTQzMjE=
Trident University,4322,U2Nob29sLTQzMjI=
Westwood Institute of Technology Fort Worth,4323,U2Nob29sLTQzMjM=
Davenport University,4324,U2Nob29sLTQzMjQ=
Newman University,4325,U2Nob29sLTQzMjU=
Friends University,4326,U2Nob29sLTQzMjY=
Front Range Community College - Larimer Campus,4327,U2Nob29sLTQzMjc=
Mount Mary University,4328,U2Nob29sLTQzMjg=
Mission College,4329,U2Nob29sLTQzMjk=
Naropa University,4330,U2Nob29sLTQzMzA=
Barton College,4331,U2Nob29sLTQzMzE=
Davenport University,4332,U2Nob29sLTQzMzI=
Lawrence Technological University,4333,U2Nob29sLTQzMzM=
University of Pittsburgh at Greensburg,4334,U2Nob29sLTQzMzQ=
Pennsylvania State University - Lehigh Valley,4335,U2Nob29sLTQzMzU=
Universite Sainte-Anne,4336,U2Nob29sLTQzMzY=
ITT Technical Institute -Fort Lauderdale,4337,U2Nob29sLTQzMzc=
Benedictine University,4338,U2Nob29sLTQzMzg=
Okanagan College - Salmon Arm,4339,U2Nob29sLTQzMzk=
Cabarrus College of Health Sciences,4340,U2Nob29sLTQzNDA=
Virginia Wesleyan University,4342,U2Nob29sLTQzNDI=
DeSales University,4343,U2Nob29sLTQzNDM=
Grace Christian University,4344,U2Nob29sLTQzNDQ=
Southern California Institute of Architecture,4345,U2Nob29sLTQzNDU=
York College,4346,U2Nob29sLTQzNDY=
Upper Iowa University - Waterloo,4347,U2Nob29sLTQzNDc=
Franklin University,4348,U2Nob29sLTQzNDg=
DeVry University,4349,U2Nob29sLTQzNDk=
Purdue University - South Bend,4350,U2Nob29sLTQzNTA=
Franklin College of Indiana,4351,U2Nob29sLTQzNTE=
Lincoln Trail College,4352,U2Nob29sLTQzNTI=
Davenport University,4353,U2Nob29sLTQzNTM=
Davenport University,4354,U2Nob29sLTQzNTQ=
Cittone Institute,4355,U2Nob29sLTQzNTU=
Wiley College,4356,U2Nob29sLTQzNTY=
St. Andrew's College,4357,U2Nob29sLTQzNTc=
Aquinas College,4358,U2Nob29sLTQzNTg=
Davis and Elkins College,4359,U2Nob29sLTQzNTk=
Church Divinity School of the Pacific,4361,U2Nob29sLTQzNjE=
Graduate Theological Union,4362,U2Nob29sLTQzNjI=
Ohio University: Eastern Campus,4363,U2Nob29sLTQzNjM=
Dana College,4364,U2Nob29sLTQzNjQ=
Center for Advanced Legal Studies,4365,U2Nob29sLTQzNjU=
University of Texas of the Permian Basin,4366,U2Nob29sLTQzNjY=
Midwestern University,4367,U2Nob29sLTQzNjc=
Devry University,4368,U2Nob29sLTQzNjg=
Midwestern University,4369,U2Nob29sLTQzNjk=
South Texas College of Law Houston,4370,U2Nob29sLTQzNzA=
University of Pikeville,4371,U2Nob29sLTQzNzE=
University of Phoenix - Southern Arizona,4372,U2Nob29sLTQzNzI=
Cascadia College,4373,U2Nob29sLTQzNzM=
American InterContinental University,4374,U2Nob29sLTQzNzQ=
Regent University,4375,U2Nob29sLTQzNzU=
Lake Erie College,4376,U2Nob29sLTQzNzY=
Northeastern Oklahoma A & M College,4377,U2Nob29sLTQzNzc=
AdventHealth University (was Adventist University of Health Sciences),4378,U2Nob29sLTQzNzg=
Arizona State University - West Campus,4379,U2Nob29sLTQzNzk=
Athens State University,4380,U2Nob29sLTQzODA=
Southern Arkansas University,4381,U2Nob29sLTQzODE=
University of South Florida St. Petersburg,4383,U2Nob29sLTQzODM=
University of St. Thomas,4384,U2Nob29sLTQzODQ=
Ottawa University,4386,U2Nob29sLTQzODY=
Manhattan School of Music,4387,U2Nob29sLTQzODc=
Franklin Pierce University,4388,U2Nob29sLTQzODg=
Northeast Iowa Community College,4389,U2Nob29sLTQzODk=
University of the Pacific,4390,U2Nob29sLTQzOTA=
Logan College of Chiropractic,4391,U2Nob29sLTQzOTE=
Robert Morris University,4392,U2Nob29sLTQzOTI=
Copper Mountain College,4393,U2Nob29sLTQzOTM=
College of Southern Nevada (all campuses),4394,U2Nob29sLTQzOTQ=
West Coast University,4396,U2Nob29sLTQzOTY=
University of the District of Columbia,4397,U2Nob29sLTQzOTc=
University of Phoenix,4398,U2Nob29sLTQzOTg=
Perry Technical Institute,4399,U2Nob29sLTQzOTk=
Amberton University,4400,U2Nob29sLTQ0MDA=
Faith Baptist Bible College,4401,U2Nob29sLTQ0MDE=
ECPI University,4402,U2Nob29sLTQ0MDI=
University of Wisconsin Oshkosh,4403,U2Nob29sLTQ0MDM=
South Texas College (all campuses),4405,U2Nob29sLTQ0MDU=
Davenport University,4406,U2Nob29sLTQ0MDY=
ECPI University,4407,U2Nob29sLTQ0MDc=
Colorado Technical University,4408,U2Nob29sLTQ0MDg=
St. Thomas Aquinas College,4409,U2Nob29sLTQ0MDk=
Northwest University,4410,U2Nob29sLTQ0MTA=
University of Phoenix,4411,U2Nob29sLTQ0MTE=
Estrella Mountain Community College,4413,U2Nob29sLTQ0MTM=
SUNY Delhi,4414,U2Nob29sLTQ0MTQ=
Otis College of Art and Design,4415,U2Nob29sLTQ0MTU=
Stevens-Henager College,4416,U2Nob29sLTQ0MTY=
Saybrook University,4417,U2Nob29sLTQ0MTc=
University of New Hampshire,4418,U2Nob29sLTQ0MTg=
Massachusetts School of Law,4419,U2Nob29sLTQ0MTk=
Klamath Community College,4421,U2Nob29sLTQ0MjE=
Dorothea Hopfer School of Nursing,4422,U2Nob29sLTQ0MjI=
Texas College,4423,U2Nob29sLTQ0MjM=
Tiffin University,4424,U2Nob29sLTQ0MjQ=
Ohio University - Zanesville,4425,U2Nob29sLTQ0MjU=
Nova Scotia Community College: Marconi Campus,4426,U2Nob29sLTQ0MjY=
John Marshall Law School,4427,U2Nob29sLTQ0Mjc=
Nashville School of Law,4428,U2Nob29sLTQ0Mjg=
Keller Graduate School of Management,4429,U2Nob29sLTQ0Mjk=
Ogeechee Technical College,4430,U2Nob29sLTQ0MzA=
SUNY College at Buffalo,4431,U2Nob29sLTQ0MzE=
Western University of Health Sciences,4432,U2Nob29sLTQ0MzI=
Presentation College,4433,U2Nob29sLTQ0MzM=
Keller Graduate School of Management,4434,U2Nob29sLTQ0MzQ=
Boise Bible College,4435,U2Nob29sLTQ0MzU=
University of Phoenix - Southern Colorado,4436,U2Nob29sLTQ0MzY=
